7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1209.200,732.800,96.660,694.300,3941.500,2878.500,11733.333,830.667,4148.333,1935.800,603.700,11160,788.667,1338.333,1569.000,5249.000,1283.333,805.500,1227.750,1566.667,1117.000,3622.000,1484.667,2011.000,4575,1492.000,676.200,4524.000,1060.000,3624.000,35.925,65.550,165.590,124.690,89.360,23.943,87.520,89.680,107.800,146.620,63.470,42.410,33.580,129.610,55.560,113.200,49.180,163.890,124.330,174.500,82.310,228.960,92.270,36.160,78.590,176.650,190.720,120.380,189.180,82.950
1196.800,734.800,96.580,683.300,3875.500,2911.500,11546.667,827.500,4121.667,1906.600,597.000,11025,799.167,1322.333,1556.500,5272.000,1313.333,801.500,1213.500,1553.000,1087.333,3657.000,1495.000,1991.000,4506,1488.500,674.800,4533.000,1053.750,3690.000,36.193,65.730,164.970,124.680,88.780,24.003,87.310,89.910,108.660,146.340,63.670,42.680,33.410,129.290,55.040,113.040,49.310,164.360,124.180,174.520,82.970,229.260,94.130,36.280,78.260,178.700,190.190,120.610,189.600,82.500
1181.800,731.000,97.780,676.800,3980.000,2926.000,11540.000,830.000,4100.000,1922.800,595.200,11075,811.167,1315.667,1568.500,5291.000,1298.333,801.000,1193.250,1540.667,1070.000,3665.000,1508.667,1972.000,4637,1490.000,680.000,4503.000,1056.250,3712.000,36.005,65.560,165.370,124.800,89.030,23.883,86.190,89.970,108.640,146.640,63.570,42.570,33.000,130.410,54.980,113.000,49.020,162.240,123.570,172.880,85.340,227.660,94.240,36.220,77.760,177.080,190.240,120.910,190.560,81.170
1162.000,711.000,97.240,665.400,3951.500,2893.500,11586.667,816.667,4046.667,1888.000,585.600,10745,804.000,1298.333,1550.000,5188.000,1275.000,800.500,1173.750,1510.000,1049.333,3655.000,1481.333,1931.000,4563,1491.500,665.200,4477.000,1031.250,3660.000,35.915,65.730,165.340,125.050,89.090,23.810,86.480,89.400,109.290,147.240,63.240,42.670,33.080,130.150,55.140,113.050,48.430,162.250,123.830,172.450,85.000,228.640,95.820,36.030,77.920,177.370,189.890,120.540,190.830,81.660
1166.400,709.400,97.800,667.700,3998.000,2898.000,11500.000,823.000,4033.333,1883.000,586.100,10765,815.667,1297.667,1572.000,5230.000,1285.000,808.250,1175.500,1513.000,1052.333,3689.000,1545.667,1939.000,4530,1494.000,667.900,4488.000,1036.250,3670.000,35.835,65.680,166.020,124.920,88.740,24.300,86.180,89.230,108.860,147.130,63.130,42.610,32.960,129.960,55.110,112.580,48.660,163.380,124.270,172.140,84.380,227.880,95.520,36.030,77.770,178.850,189.990,120.150,189.570,82.330
1179.200,710.600,97.900,679.000,4004.000,2889.500,11650.000,819.833,4135.000,1897.000,592.300,10800,830.500,1311.667,1574.000,5266.000,1280.000,811.750,1188.750,1528.333,1060.667,3701.000,1537.667,1963.000,4521,1513.500,676.000,4480.000,1033.750,3706.000,35.792,65.530,165.480,124.340,88.860,24.353,85.880,89.490,109.430,148.210,62.550,42.690,33.010,129.980,54.900,112.430,48.540,162.790,124.460,171.200,84.240,228.890,97.140,35.800,77.490,177.560,189.710,121.110,189.810,82.510
1182.000,706.400,97.020,673.800,4002.500,2907.500,11693.333,821.167,4061.667,1891.600,589.600,10655,812.333,1302.333,1567.000,5253.000,1275.000,813.750,1186.250,1544.333,1060.667,3721.000,1547.333,1947.000,4463,1525.500,669.000,4456.000,1028.750,3721.000,35.407,65.480,165.830,124.220,88.850,24.477,85.730,89.800,108.970,148.200,62.580,42.660,32.920,131.200,54.920,113.070,48.700,163.110,124.540,170.580,83.860,227.740,97.100,35.740,77.260,178.570,190.070,121.190,187.470,82.680
1159.600,691.600,97.420,663.700,3917.500,2901.000,11733.333,808.000,3983.333,1856.000,579.600,10610,799.667,1285.333,1536.500,5250.000,1270.000,797.750,1169.250,1525.333,1043.667,3679.000,1551.000,1928.000,4455,1516.500,664.600,4424.000,1015.000,3729.000,35.450,65.230,165.560,125.400,88.680,24.480,85.400,90.310,108.970,146.540,63.050,42.940,32.620,131.260,55.570,113.040,48.920,163.050,123.150,170.660,83.370,225.750,94.860,35.630,76.680,176.050,189.700,121.460,185.760,82.570
1146.200,689.200,96.520,654.700,3885.500,2873.000,11620.000,806.167,3920.000,1865.600,574.300,10590,779.000,1276.000,1504.500,5186.000,1260.000,767.000,1162.500,1516.667,1045.000,3647.000,1539.333,1900.000,4395,1514.000,658.900,4392.000,1013.750,3675.000,35.263,64.950,164.960,124.990,88.870,24.383,84.400,90.030,106.100,145.910,62.610,42.790,32.420,130.760,55.340,113.200,48.620,161.610,122.500,169.530,83.130,223.320,93.100,35.250,75.800,175.620,188.650,120.530,183.180,82.480
1159.600,684.400,94.980,652.200,3851.000,2859.000,11776.667,797.667,3871.667,1868.200,572.700,10460,778.833,1274.000,1503.500,5138.000,1255.000,766.750,1158.750,1508.667,1039.000,3676.000,1524.000,1891.000,4389,1506.500,648.600,4342.000,990.000,3635.000,35.263,64.950,164.960,124.990,88.870,24.383,84.400,90.030,106.100,145.910,62.610,42.790,32.420,130.760,55.340,113.200,48.620,161.610,122.500,169.530,83.130,223.320,93.100,35.250,75.800,175.620,188.650,120.530,183.180,82.480
