7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1190.000,862.000,106.340,757.100,4555.500,2981.000,12480.000,870.000,5040.000,2028.000,693.700,11585,791.000,1462.667,1677.500,5704.000,1400.000,800.750,1190.750,1550.333,1022.333,3950.000,1539.667,2053.000,4335,1383.000,823.900,4855.000,1016.250,3657.000,35.875,68.170,186.650,132.900,93.350,25.120,92.750,87.740,106.300,154.010,64.270,44.760,31.330,152.500,58.650,107.460,45.000,172.800,133.710,155.580,86.100,227.280,106.970,33.460,85.100,198.590,209.830,127.340,191.820,78.130
1212.000,847.400,106.260,759.300,4493.500,2981.500,12543.333,852.167,4928.333,1996.800,692.200,11600,792.000,1465.333,1691.000,5682.000,1393.333,801.750,1201.000,1567.000,1042.667,3899.000,1540.667,2059.000,4382,1380.500,811.000,4836.000,1015.000,3672.000,35.875,68.170,186.650,132.900,93.350,25.120,92.750,87.740,106.300,154.010,64.270,44.760,31.330,152.500,58.650,107.460,45.000,172.800,133.710,155.580,86.100,227.280,106.970,33.460,85.100,198.590,209.830,127.340,191.820,78.130
1230.800,854.000,106.380,766.200,4478.500,3008.000,12436.667,848.167,5055.000,2006.000,700.900,11750,805.333,1483.000,1714.000,5647.000,1370.000,812.250,1211.000,1570.333,1050.000,3870.000,1536.000,2085.000,4385,1377.000,816.700,4889.000,1020.000,3619.000,36.023,69.080,188.250,133.640,94.010,25.107,93.680,87.670,104.620,152.690,64.160,44.820,31.110,153.070,57.560,105.630,44.650,174.260,133.800,153.670,87.500,228.040,107.490,34.340,84.890,201.810,209.760,126.370,190.260,78.640
1226.800,851.800,106.660,761.200,4483.000,3005.000,12263.333,840.833,5013.333,1977.200,699.900,11575,795.667,1472.333,1699.000,5697.000,1373.333,806.750,1201.500,1572.333,1034.000,3860.000,1542.000,2076.000,4367,1380.000,817.100,4808.000,1018.750,3604.000,35.682,68.570,186.940,132.520,93.250,25.157,93.380,87.370,103.820,152.050,63.100,44.400,30.720,153.090,57.160,103.350,43.520,171.720,133.370,152.360,86.850,226.690,106.510,33.630,83.740,201.480,208.020,126.180,190.680,77.720
1231.400,849.000,105.880,754.000,4467.000,2989.500,12273.333,841.833,5076.667,1988.800,698.300,11725,798.667,1457.333,1713.000,5637.000,1361.667,804.000,1191.500,1584.000,1029.000,3862.000,1520.000,2059.000,4345,1379.500,813.800,4794.000,1020.000,3577.000,36.045,69.460,187.960,132.540,93.920,25.110,93.850,87.650,103.490,152.230,63.160,44.390,30.900,156.270,57.980,103.320,43.480,171.430,134.120,152.940,87.920,225.280,106.920,33.880,84.330,202.370,209.590,127.170,191.670,77.470
1237.400,863.600,104.600,749.300,4464.000,2909.000,12393.333,837.333,5193.333,1993.000,701.000,11735,796.833,1457.667,1726.500,5694.000,1361.667,801.500,1204.250,1591.333,1034.667,3857.000,1511.667,2046.000,4412,1385.500,820.900,4858.000,1035.000,3584.000,36.265,69.980,186.950,131.550,95.090,24.410,93.190,87.090,103.040,151.180,62.830,44.380,30.980,155.520,58.730,103.590,43.200,172.200,134.690,153.420,88.500,225.840,107.840,33.650,84.300,203.960,210.490,125.770,193.560,77.160
1252.600,887.800,106.100,751.400,4553.000,2929.000,12256.667,842.667,5223.333,2005.000,712.100,11765,792.667,1459.333,1732.000,5706.000,1450.000,804.500,1218.250,1602.333,1034.667,3874.000,1509.333,2050.000,4480,1386.500,837.300,4902.000,1047.500,3583.000,36.383,69.990,185.950,131.230,95.410,24.490,92.830,86.770,103.120,150.600,62.340,44.330,31.090,154.910,58.180,103.840,42.890,173.320,134.220,153.190,88.350,226.950,108.240,33.920,84.160,206.270,209.660,125.050,193.650,77.290
1245.000,895.400,105.180,738.400,4523.000,2917.000,12143.333,837.000,5208.333,2026.000,714.000,11755,795.500,1443.333,1721.000,5681.000,1491.667,804.250,1212.500,1606.333,1034.333,3856.000,1514.667,2026.000,4432,1379.500,828.900,4922.000,1045.000,3576.000,36.435,71.150,186.690,132.230,96.180,24.647,92.510,86.960,103.890,152.590,62.780,44.510,31.160,156.580,58.220,104.380,43.220,173.270,134.770,153.700,90.400,227.390,108.960,34.250,84.820,206.440,211.300,125.250,198.840,77.520
1242.000,895.600,106.540,727.100,4541.000,2920.500,12073.333,834.167,5366.667,2030.000,718.300,11750,797.833,1427.333,1716.500,5716.000,1530.000,799.500,1207.750,1595.667,1030.333,3840.000,1506.000,1999.000,4406,1370.000,842.400,4846.000,1046.250,3567.000,36.943,71.770,185.480,131.860,95.940,25.017,93.100,86.700,104.130,153.290,62.890,44.430,31.270,155.040,57.940,104.290,43.490,175.040,135.330,153.630,89.570,230.400,108.470,34.240,85.370,206.230,211.090,125.430,196.830,78.010
1251.600,899.800,107.000,731.800,4553.000,2920.000,11523.333,841.000,5296.667,2035.000,724.100,11820,806.833,1431.000,1720.000,5681.000,1526.667,807.750,1224.250,1583.333,1044.667,3837.000,1506.667,2010.000,4487,1360.500,838.000,4885.000,1046.250,3583.000,37.260,72.780,186.900,132.600,96.930,25.447,92.250,87.100,104.440,152.880,63.060,44.680,31.420,155.280,58.000,105.090,43.560,177.130,135.830,154.240,90.000,228.600,108.770,34.680,85.280,208.510,211.770,125.720,198.720,78.910
1251.600,899.800,107.000,731.800,4553.000,2920.000,11523.333,841.000,5296.667,2035.000,724.100,11820,806.833,1431.000,1720.000,5681.000,1526.667,807.750,1224.250,1583.333,1044.667,3837.000,1506.667,2010.000,4487,1360.500,838.000,4885.000,1046.250,3583.000,37.390,73.350,186.350,132.150,96.830,25.457,91.390,87.550,104.210,153.890,62.610,44.730,31.500,155.260,57.790,104.790,43.660,177.400,135.260,153.010,89.290,229.260,108.840,34.470,85.220,209.000,211.680,126.230,198.360,79.180
1236.000,901.000,107.380,721.600,4572.500,2912.000,11293.333,832.333,5346.667,2025.000,729.900,11805,800.167,1422.667,1713.000,5763.000,1490.000,803.250,1215.000,1584.000,1032.000,3812.000,1489.333,1993.000,4455,1337.500,866.000,4878.000,1048.750,3565.000,37.520,73.300,186.850,134.460,97.580,25.400,91.070,88.640,103.720,152.170,62.410,44.670,31.510,153.960,57.650,105.750,43.360,177.480,135.190,154.000,89.270,223.310,107.070,34.530,85.520,208.240,211.310,125.530,197.250,78.670
1225.600,899.400,108.780,718.000,4630.000,2920.000,11310.000,831.500,5378.333,2025.000,722.200,11750,800.500,1424.000,1711.000,5751.000,1498.333,803.500,1209.250,1576.000,1030.333,3813.000,1483.000,1986.000,4417,1367.500,862.500,4865.000,1041.250,3559.000,37.755,73.860,189.190,135.210,98.250,25.290,91.200,88.350,104.460,153.300,62.620,44.830,31.900,153.890,57.770,106.820,43.450,179.180,136.150,147.530,89.560,222.870,107.850,34.560,85.930,210.880,212.100,126.460,200.310,79.560
1230.000,906.800,108.200,718.700,4640.500,2947.000,11166.667,835.833,5465.000,2060.000,736.800,11775,807.833,1413.333,1725.500,5766.000,1571.667,808.000,1214.500,1589.000,1033.000,3827.000,1483.000,1993.000,4441,1374.000,866.600,4924.000,1057.500,3592.000,37.585,74.220,191.500,136.570,98.110,25.340,91.200,88.600,104.630,147.030,62.940,44.820,31.860,154.210,59.100,107.360,44.220,179.320,134.950,147.660,90.540,222.300,107.320,34.750,85.350,210.280,212.450,124.570,199.170,79.800
1225.200,907.800,108.120,713.600,4612.000,2928.500,11083.333,830.833,5480.000,2067.000,737.600,11825,803.000,1406.333,1725.000,5745.000,1570.000,805.000,1204.250,1578.333,1025.333,3783.000,1477.333,1984.000,4533,1360.000,861.800,4864.000,1060.000,3558.000,37.568,73.790,191.780,135.310,99.600,25.383,90.890,88.610,103.250,146.650,62.630,45.030,31.840,153.920,59.950,107.090,44.230,180.210,136.350,147.080,89.690,220.180,106.590,34.730,85.590,212.140,211.160,125.150,198.420,78.900
1215.800,897.000,107.920,705.400,4628.000,2902.500,11033.333,818.000,5426.667,2075.000,733.300,11870,795.000,1396.000,1712.500,5682.000,1555.000,797.750,1192.000,1563.333,1014.000,3745.000,1482.000,1962.000,4498,1340.000,849.800,4779.000,1052.500,3517.000,38.023,73.600,190.890,133.010,100.370,25.630,91.280,88.180,103.200,144.580,62.570,44.840,31.860,151.850,58.950,107.000,43.710,181.060,137.710,145.990,89.670,218.180,108.180,34.500,85.000,212.180,210.000,126.380,198.660,79.600
1221.400,893.400,106.540,704.700,4664.000,2866.500,11030.000,817.833,5485.000,2099.000,728.800,11950,790.667,1395.333,1704.000,5648.000,1540.000,790.500,1199.250,1558.667,1022.000,3807.000,1475.000,1967.000,4517,1338.000,845.300,4732.000,1032.500,3517.000,38.185,74.190,190.400,131.880,99.990,26.173,92.800,89.140,104.390,146.970,62.360,45.240,32.120,159.070,59.390,106.420,43.980,180.890,137.250,146.190,90.630,221.580,114.540,34.670,85.410,212.460,199.390,127.460,200.550,80.060
1237.200,904.800,106.480,711.600,4669.500,2881.500,11146.667,816.667,5491.667,2064.000,725.800,11890,795.000,1411.333,1718.500,5640.000,1530.000,801.750,1217.000,1560.333,1027.000,3793.000,1479.000,1987.000,4625,1344.000,833.900,4728.000,1028.750,3513.000,38.365,74.050,190.750,130.950,100.850,26.300,91.930,89.300,105.120,146.690,61.800,45.740,31.660,156.510,58.360,106.940,44.400,175.890,138.490,145.360,91.070,222.250,113.520,34.750,85.300,233.450,199.030,126.000,199.260,78.680
