AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
20.036,37.410,75.300,91.590,55.670,78.690,58.480,81.410,124.910,82.340,50.050,41.090,22.430,97.030,39.320,76.400,49.140,114.080,91.370,187.570,55.190,177.260,90.810,25.850,90.730,136.490,140.250,90.540,133.200,57.440
19.755,37.160,74.570,91.030,55.252,78.910,57.030,80.540,124.140,82.020,49.490,41.310,22.000,96.410,39.120,76.270,49.000,115.795,90.320,185.530,54.860,176.890,89.870,25.955,89.450,136.670,138.130,89.330,131.610,56.630
19.321,36.910,75.100,91.850,55.290,78.650,58.210,80.450,124.350,81.890,49.730,40.660,21.980,96.540,39.015,76.110,48.420,114.470,90.520,186.640,55.120,178.150,89.820,25.790,89.740,137.620,138.450,89.160,131.010,56.820
19.426,36.130,74.240,92.330,54.958,78.210,58.660,80.640,124.020,81.100,49.740,40.460,22.010,95.850,38.715,75.820,48.690,113.480,90.430,186.000,54.230,179.370,88.640,25.780,89.700,138.410,137.630,88.920,130.770,57.140
19.287,36.410,76.510,94.290,55.377,78.450,59.000,81.420,125.070,81.500,50.110,40.270,22.310,96.380,38.745,76.340,49.300,116.430,90.800,189.710,54.950,178.290,88.930,25.460,89.360,140.510,137.650,88.400,129.330,57.510
19.409,35.760,75.620,94.160,55.555,77.830,58.320,80.240,123.290,81.930,49.790,40.390,22.293,95.410,38.545,75.220,48.500,115.880,90.440,187.970,56.940,178.440,89.140,25.585,89.410,140.820,136.630,87.580,129.480,59.360
19.161,35.530,76.080,94.730,55.477,78.090,58.870,80.420,123.290,81.570,49.520,39.940,22.090,95.460,38.545,74.900,47.500,118.890,90.470,187.380,56.290,177.400,89.710,25.430,88.880,142.130,136.450,87.680,127.800,61.140
19.034,36.040,74.700,94.740,55.282,78.040,58.760,80.300,121.010,82.010,49.880,39.730,22.220,95.800,38.460,75.390,47.750,117.990,90.160,187.260,56.950,178.390,90.510,25.310,88.550,141.900,136.180,87.490,128.130,60.360
19.133,34.980,73.940,94.500,54.725,77.490,58.490,80.010,119.250,80.970,53.120,40.130,22.190,94.830,37.590,73.270,47.030,116.400,88.870,184.160,56.210,175.880,89.890,25.530,86.990,140.700,134.680,86.340,125.670,60.200
19.514,35.780,74.020,94.720,55.663,77.960,57.700,80.870,119.570,81.010,53.000,39.530,22.410,95.220,37.585,74.450,47.080,117.720,89.390,185.920,57.510,176.600,90.560,25.500,87.120,140.010,137.410,87.450,127.950,60.000
19.906,36.760,74.840,94.800,55.940,77.660,57.740,80.790,119.180,81.070,52.520,39.690,22.780,95.460,37.715,74.280,48.270,118.510,89.910,187.740,59.720,178.750,92.410,26.510,88.250,140.620,138.440,87.880,129.150,59.490
19.795,36.890,72.760,94.640,55.443,76.760,59.490,80.560,118.830,81.260,52.500,39.760,22.780,96.060,37.395,74.210,48.530,119.030,90.050,188.760,59.210,175.170,92.010,26.670,87.780,140.210,138.160,87.240,129.270,59.890
19.310,36.380,72.520,95.060,58.045,76.190,58.990,79.880,119.290,81.000,51.950,39.710,22.740,94.930,36.695,73.980,48.350,119.150,89.950,190.090,59.860,176.280,91.440,26.540,90.970,140.460,137.310,86.470,129.210,59.160
19.310,36.380,72.520,95.060,58.045,76.190,58.990,79.880,119.290,81.000,51.950,39.710,22.740,94.930,36.695,73.980,48.350,119.150,89.950,190.090,59.860,176.280,91.440,26.540,90.970,140.460,137.310,86.470,129.210,59.160
