AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
132.690,222.420,350.680,157.380,218.730,144.150,127.070,139.140,84.450,265.620,81.800,54.440,44.750,214.580,141.470,181.180,58.750,229.920,212.700,125.880,222.530,263.710,182.020,49.820,120.910,214.060,174.790,140.370,71.110,39.880
129.410,217.690,349.500,156.500,217.760,146.530,125.870,137.820,84.710,263.920,80.960,54.840,43.960,210.220,140.100,177.680,58.850,226.660,207.950,123.940,220.310,265.000,182.150,49.670,118.040,202.720,171.870,135.650,70.320,41.400
131.010,217.900,344.800,158.340,214.510,145.750,125.650,138.700,87.000,266.050,81.100,52.760,43.980,211.480,141.230,178.440,58.580,227.760,208.460,126.140,221.520,270.930,183.640,50.610,118.670,211.630,171.580,134.530,73.780,41.160
126.600,212.250,359.270,159.830,212.620,146.660,131.550,140.160,89.800,267.570,82.380,52.180,44.400,211.000,142.350,179.120,59.290,233.250,212.260,129.290,216.150,285.550,193.860,51.100,123.060,211.030,174.190,139.100,77.750,43.030
130.920,218.290,365.030,160.370,213.810,146.650,135.870,138.850,90.220,266.260,84.020,50.520,44.960,211.980,144.950,178.580,58.530,234.020,212.610,128.990,217.980,291.650,194.230,52.190,121.660,212.710,169.720,139.070,80.880,45.260
132.050,219.620,363.390,160.040,215.450,146.630,136.020,138.790,91.080,269.090,83.030,49.960,45.060,215.870,146.350,178.690,57.800,238.490,210.030,128.530,222.040,290.080,194.260,51.650,121.780,209.900,166.620,139.650,81.790,45.210
128.980,217.490,360.750,159.370,212.890,147.290,138.050,137.850,91.600,271.230,85.000,51.080,45.360,214.230,147.050,179.090,57.460,237.570,208.360,128.580,218.250,293.830,193.860,51.540,121.060,206.790,165.200,137.430,83.980,47.700
128.800,214.930,357.370,158.130,208.860,148.970,140.220,137.050,93.340,276.330,83.090,50.200,45.790,211.600,145.050,175.990,57.260,236.590,208.880,129.210,215.520,302.210,197.540,53.240,121.620,208.410,166.510,140.420,86.360,47.960
130.890,216.340,355.040,157.890,209.350,147.450,140.350,137.260,93.250,274.050,82.340,50.110,45.360,212.090,143.040,176.120,57.060,237.740,207.020,126.920,218.180,302.940,195.890,56.950,122.400,207.210,166.280,142.250,83.490,48.940
128.910,213.020,350.530,160.650,201.860,146.970,141.170,135.800,95.490,268.340,82.170,50.160,45.150,208.500,141.300,173.430,57.040,241.660,208.610,128.970,215.600,307.870,197.400,59.250,123.780,209.910,166.410,142.320,82.610,49.320
